ID,Computer Science,Physics,Mathematics,Statistics,Quantitative Biology,Quantitative Finance,Chemistry,Astrology,Spaceology,Life Science,Earth Science,Data Science
5526,1,0,0,1,0,0,0,0,0,0,0,0
5525,1,0,0,1,0,0,0,0,0,0,0,1
5520,0,0,1,1,0,0,0,0,0,1,0,1
1031,1,0,0,1,0,0,0,0,0,1,0,1
3633,1,0,0,1,0,0,0,0,0,0,0,1
4950,0,1,1,0,0,0,0,0,0,1,0,1
1207,1,0,0,0,1,0,0,0,0,1,0,0
9138,1,0,0,1,0,0,0,0,0,0,0,1
8943,0,0,1,1,0,0,0,0,0,0,0,0
1209,0,1,1,0,0,0,1,0,0,0,0,0
8942,1,0,0,1,0,0,0,0,0,0,0,1
1210,0,1,1,0,0,0,0,0,0,0,0,1
1211,0,1,1,0,0,0,0,0,0,0,0,0
1408,1,1,0,0,0,0,0,0,0,1,0,1
9139,1,1,0,0,0,0,0,0,0,1,0,0
8941,1,0,0,1,0,0,0,0,0,1,0,0
1320,0,1,1,0,0,0,0,0,0,0,0,1
6335,0,0,1,1,0,0,0,0,0,0,0,1
1411,1,0,1,0,0,0,0,0,0,0,0,0
8939,0,1,1,0,0,0,0,0,0,1,0,0
9141,1,0,0,1,0,0,0,0,0,1,0,1
1212,1,0,1,0,0,0,0,0,0,1,0,1
1413,1,0,0,1,0,0,0,0,0,0,0,0
1319,1,0,0,1,0,0,0,0,0,1,0,0
1318,1,0,0,1,0,0,0,0,0,0,0,1
5065,1,0,0,1,0,0,0,0,0,1,0,1
5062,0,0,1,1,0,0,1,0,0,1,0,0
6220,0,1,1,0,0,0,0,0,0,1,0,0
6202,0,0,0,1,1,0,0,0,0,1,0,0
9135,0,0,1,1,0,0,0,0,0,1,0,0
1202,1,0,0,1,0,0,0,0,0,1,0,1
1136,1,0,0,1,0,0,0,0,0,1,0,1
4914,1,0,1,0,0,0,0,0,0,0,0,0
1395,0,0,1,1,0,0,0,0,0,1,0,1
9126,1,0,0,1,0,0,0,0,0,0,0,0
1324,1,0,0,1,0,0,0,0,0,0,0,0
4912,1,0,0,1,0,0,1,0,0,0,0,0
1398,0,0,1,1,0,0,0,0,0,0,0,1
5053,0,1,1,0,0,0,0,0,0,0,0,1
1133,0,0,0,1,1,0,0,0,0,1,0,1
1401,1,0,0,1,0,0,0,0,0,0,0,1
1130,1,0,0,1,0,0,0,0,0,0,0,1
1403,1,0,0,1,0,0,0,0,0,0,0,1
6223,0,0,1,1,0,0,0,0,0,0,0,1
1404,1,0,0,1,0,0,0,0,0,0,0,1
1125,0,1,0,1,0,0,0,0,0,1,0,1
6221,1,0,0,1,0,0,0,0,0,1,0,0
1323,0,1,1,0,0,0,0,0,0,1,0,0
5009,1,0,0,1,0,0,0,0,0,0,0,0
5007,1,0,0,1,0,0,0,0,0,0,0,1
4949,1,1,0,0,0,0,0,0,0,1,0,0
1315,1,0,0,1,0,0,0,0,0,1,0,1
5067,1,0,1,0,0,0,0,0,0,0,0,1
9060,0,1,1,0,0,0,0,0,0,0,0,0
6209,1,1,0,0,0,0,0,0,0,0,0,0
6208,1,0,0,1,0,0,0,0,0,1,0,1
8928,0,1,1,0,0,0,0,0,0,0,0,0
6206,1,0,0,1,0,0,0,0,0,1,0,0
9160,1,0,1,0,0,0,0,0,0,1,0,1
9161,1,0,0,1,0,0,0,0,0,1,0,1
1094,1,0,0,1,0,0,1,0,0,0,0,1
6302,1,0,0,1,0,0,0,0,0,0,0,0
6346,1,0,1,0,0,0,0,0,0,1,0,1
1093,1,0,0,1,0,0,0,0,0,1,0,0
6205,1,0,1,0,0,0,0,0,0,0,0,0
4895,1,0,0,1,0,0,0,0,0,1,0,1
6268,0,0,1,1,0,0,0,0,0,1,0,0
4892,1,1,0,0,0,0,0,0,0,0,0,0
5081,1,1,0,0,0,0,0,0,0,1,0,1
6269,0,0,1,1,0,0,0,0,0,0,0,0
6299,1,1,0,0,0,0,0,0,0,1,0,1
9166,1,0,0,1,0,0,0,0,0,0,0,1
9155,1,1,0,0,0,0,0,0,0,0,1,0
1311,1,1,0,0,0,0,0,0,0,0,0,0
6210,1,0,0,1,0,0,0,0,0,0,0,1
6264,1,0,0,1,0,0,0,0,0,1,0,1
1416,1,0,0,1,0,0,0,0,0,1,0,0
1112,0,1,0,1,0,0,0,0,0,0,0,0
6338,0,1,0,1,0,0,0,0,0,0,0,1
8935,0,0,1,1,0,0,0,0,0,0,0,1
9146,1,0,0,1,0,0,0,0,0,1,0,0
6215,0,1,1,0,0,0,0,0,0,0,0,1
6341,0,0,1,1,0,0,1,0,0,0,0,0
6303,1,0,0,1,0,0,0,0,0,0,0,1
9064,0,0,0,1,1,0,0,0,0,0,0,0
1223,1,0,0,1,0,0,0,0,0,1,0,1
5072,1,0,0,0,1,0,0,0,0,0,0,0
6265,1,0,0,1,0,0,0,0,0,0,0,0
1217,1,0,0,1,0,0,0,0,0,1,0,0
1218,1,0,1,0,0,0,0,0,0,0,0,0
1312,0,0,1,1,0,0,0,0,0,0,0,0
5004,1,0,0,1,0,0,0,0,0,1,0,0
6266,1,0,0,1,0,0,0,0,0,0,0,1
1221,1,0,1,0,0,0,0,0,0,1,0,1
1326,1,0,0,1,0,0,0,0,0,1,0,1
4916,0,0,1,1,0,0,0,0,0,0,0,1
5051,1,0,1,0,0,0,0,0,0,0,0,0
1367,1,0,0,1,0,0,0,0,0,0,0,0
1359,1,0,0,1,0,0,0,0,0,0,0,0
8970,1,0,1,0,0,0,0,0,0,1,0,1
9098,0,1,1,0,0,0,0,0,0,0,0,1
1341,1,0,1,0,0,0,1,0,0,1,0,0
8981,1,0,0,1,0,0,0,0,0,0,0,0
5034,0,0,1,1,0,0,0,0,0,1,0,1
8969,1,0,0,1,0,0,0,0,0,0,0,1
6249,0,1,1,0,0,0,0,0,0,0,0,1
1362,1,0,0,1,0,0,0,0,0,1,0,0
9086,1,0,0,1,0,0,0,0,0,0,0,1
5024,1,0,0,1,0,0,0,0,0,0,0,0
5023,1,0,0,1,0,0,0,0,0,0,0,0
1339,0,0,1,1,0,0,0,0,0,1,0,1
1165,1,0,1,0,0,0,0,0,0,0,0,0
1338,1,0,0,1,0,0,0,0,0,0,0,0
8967,1,0,1,0,0,0,0,0,0,0,0,1
1164,0,1,0,1,0,0,0,0,0,0,0,1
9102,1,0,0,1,0,0,0,0,0,0,0,1
1365,1,0,0,0,0,1,0,0,0,1,0,0
9097,1,0,1,0,0,0,0,0,0,0,0,1
1171,1,0,1,0,0,0,0,0,0,0,0,1
5033,0,1,1,0,0,0,0,0,0,0,0,0
1182,1,1,0,0,0,0,0,0,0,1,0,1
9091,1,1,0,0,0,0,0,0,0,0,0,0
1350,0,0,1,1,0,0,0,0,0,1,0,1
1351,1,0,1,0,0,0,0,0,0,1,0,0
4933,0,0,1,1,0,0,0,0,0,1,0,1
4934,0,0,1,1,0,0,0,0,0,1,0,1
1352,1,0,0,0,1,0,0,0,0,1,0,1
1353,0,0,1,1,0,0,0,0,0,0,0,0
1354,1,0,0,1,0,0,0,0,0,0,0,0
6314,1,0,0,1,0,0,0,0,0,1,0,0
5032,1,0,0,1,0,0,0,0,0,0,0,0
8973,1,0,0,1,0,0,0,0,0,0,0,1
6244,1,0,0,1,0,0,0,0,0,1,0,1
1183,0,0,0,1,0,1,0,0,0,0,0,0
1175,1,0,0,1,0,0,0,0,0,1,0,0
1345,1,0,0,1,0,0,0,0,0,1,0,1
1356,1,0,0,1,0,0,0,0,0,0,0,0
8979,0,1,1,0,0,0,0,0,0,0,0,0
4938,0,1,1,0,0,0,0,0,0,1,0,1
4929,1,1,0,0,0,0,0,0,0,0,0,0
9105,1,0,0,1,0,0,0,0,0,1,0,0
4944,1,0,0,1,0,0,0,0,0,1,0,0
4940,1,1,0,0,0,0,1,0,0,1,0,0
8987,1,0,0,1,0,0,0,0,0,0,0,1
1380,1,0,1,0,0,0,0,0,0,1,0,0
4922,0,1,1,0,0,0,1,0,0,0,0,1
9117,1,1,0,0,0,0,0,0,0,0,0,0
8958,0,0,1,1,0,0,0,0,0,0,0,0
9076,1,0,0,1,0,0,1,0,0,1,0,0
6256,1,0,1,0,0,0,1,0,0,1,0,1
6232,1,0,0,1,0,0,0,0,0,0,0,1
1385,1,1,0,0,0,0,0,0,0,0,0,1
9119,1,1,0,0,0,0,0,0,0,1,0,0
1386,1,0,0,1,0,0,0,0,0,0,0,1
1387,1,0,0,1,0,0,0,0,0,0,0,1
6231,1,0,0,1,0,0,0,0,0,0,1,0
1330,1,0,0,1,0,0,0,0,0,0,0,0
9122,1,0,1,0,0,0,0,0,0,0,0,0
1199,0,0,1,1,0,0,0,0,0,0,0,0
6327,0,1,1,0,0,0,0,0,0,0,0,1
1390,0,0,1,1,0,0,0,0,0,0,0,0
8988,1,0,0,0,1,0,0,0,0,0,0,0
1194,0,0,1,1,0,0,0,0,0,0,0,0
9115,0,0,1,1,0,0,0,0,0,1,0,1
1379,1,0,1,0,0,0,0,0,0,0,0,1
9108,1,0,0,1,0,0,0,0,0,0,0,0
1159,1,0,1,0,0,0,0,0,0,1,0,0
1370,1,0,0,1,0,0,0,0,0,0,0,1
6310,1,0,0,1,0,0,0,0,0,0,0,1
1334,1,0,0,1,0,0,0,0,0,1,0,0
5039,1,0,0,1,0,0,0,0,0,1,0,1
9107,0,1,1,0,0,0,0,0,0,1,0,1
1156,1,0,0,1,0,0,0,0,0,0,0,1
1371,1,0,1,0,0,0,0,0,0,0,0,0
5042,1,0,0,1,0,0,0,0,0,0,0,1
6234,1,0,0,1,0,0,0,0,0,1,0,1
6309,1,0,0,1,0,0,0,0,0,0,0,1
1375,1,1,0,0,0,0,0,0,0,0,0,1
6252,1,0,1,0,0,0,0,0,0,1,0,1
9080,0,0,1,1,0,0,0,0,0,1,0,0
1151,1,0,0,1,0,0,0,0,0,0,0,1
6236,0,1,1,0,0,0,0,0,0,0,0,1
1377,1,0,0,1,0,0,0,0,0,0,0,0
6254,1,0,0,1,0,0,0,0,0,0,0,0
6348,1,0,0,1,0,0,0,0,0,1,0,0
6246,1,0,0,1,0,0,0,0,0,0,0,0
9048,1,0,0,1,0,0,0,0,0,1,0,1
4983,1,0,0,1,0,0,0,0,0,1,0,0
1278,1,0,0,1,0,0,0,0,0,0,0,1
1450,1,0,0,1,0,0,0,0,0,1,0,1
6359,1,0,0,1,0,0,0,1,0,0,0,0
1295,1,0,0,1,0,0,0,0,0,1,0,1
1452,1,0,0,1,0,0,0,0,0,1,0,1
8905,1,0,1,0,0,0,0,0,0,1,0,0
4876,0,0,1,1,0,0,0,0,0,1,0,0
9211,0,0,1,1,0,0,0,0,0,0,0,0
9046,1,0,1,0,0,0,0,0,0,0,0,0
9035,1,0,0,1,0,0,0,0,0,0,0,0
1065,0,0,1,1,0,0,0,0,0,1,0,0
1293,1,0,0,1,0,0,0,0,0,1,0,1
9188,1,0,0,1,0,0,1,0,0,1,0,0
1063,1,0,0,1,0,0,0,0,0,0,0,0
8907,0,0,1,1,0,0,0,0,0,1,0,1
6193,1,0,0,1,0,0,0,0,0,1,0,0
6369,1,0,0,1,0,0,0,0,0,1,0,0
5095,0,0,1,1,0,0,0,0,0,1,0,1
4981,1,1,0,0,0,0,1,0,0,1,0,1
9183,0,1,1,0,0,0,0,0,0,0,0,0
1288,1,0,0,1,0,0,0,0,0,0,0,1
1470,1,0,0,1,0,0,0,0,0,0,0,1
9180,1,1,0,0,0,0,0,0,0,1,0,1
8890,1,0,0,1,0,0,1,0,0,0,0,0
1297,1,1,0,0,0,0,0,0,0,0,0,0
1472,0,0,1,1,0,0,0,0,0,0,0,1
5093,1,0,0,1,0,0,0,0,0,1,0,1
4979,1,0,0,1,0,0,0,0,0,0,0,1
9204,1,0,0,1,0,0,0,0,0,1,0,1
1298,1,0,1,0,0,0,0,0,0,0,0,0
1299,1,0,0,1,0,0,0,0,0,0,0,0
9017,1,0,0,1,0,0,0,0,0,1,0,0
9045,0,1,1,0,0,0,0,0,0,1,0,1
4864,1,0,0,1,0,0,0,0,0,1,0,0
4964,1,0,0,1,0,0,0,0,0,1,0,0
9014,1,1,0,0,0,0,0,0,0,0,0,1
1248,1,0,0,1,0,0,0,0,0,0,0,0
6188,1,0,0,1,0,0,0,0,0,0,0,1
4966,1,1,0,0,0,0,0,0,0,1,0,0
6292,0,0,1,1,0,0,0,0,0,0,0,0
1252,1,0,0,1,0,0,0,0,0,0,0,1
4988,1,0,0,1,0,0,0,0,0,0,0,0
5099,1,0,1,0,0,0,0,0,0,0,0,0
1290,1,0,0,1,0,0,0,0,0,0,0,0
4870,1,0,0,1,0,0,1,0,0,1,0,1
9193,1,0,0,1,0,0,1,0,0,0,0,0
6275,1,0,0,1,0,0,0,0,0,1,0,1
9194,1,0,0,1,0,0,0,0,0,1,0,0
6363,1,0,1,0,0,0,0,0,0,0,0,0
1463,1,0,0,1,0,0,0,0,0,0,0,0
4967,1,0,1,0,0,0,0,0,0,1,0,0
9010,1,0,0,1,0,0,0,0,0,1,0,1
4991,1,0,0,1,0,0,0,0,0,0,0,1
1246,1,0,0,1,0,0,0,0,0,0,0,0
6365,0,0,1,1,0,0,0,0,0,0,0,1
8901,1,0,0,1,0,0,0,0,1,0,0,0
1058,1,0,0,1,0,0,1,0,0,0,0,1
8902,0,1,1,0,0,0,0,0,0,1,0,1
4963,1,0,1,0,0,0,0,0,0,0,0,1
6279,1,0,0,1,0,0,0,0,0,0,0,1
6184,1,1,0,0,0,0,0,0,0,0,0,1
1060,1,0,1,0,0,0,0,0,0,1,0,1
1061,1,0,0,0,1,0,0,0,0,1,0,1
9199,0,0,1,1,0,0,0,0,0,1,0,0
1466,1,0,0,1,0,0,0,0,0,0,0,0
1244,0,1,1,0,0,0,0,0,0,0,0,0
4960,1,0,0,1,0,0,0,0,0,1,0,1
1289,1,0,1,0,0,0,0,0,0,1,0,1
4861,1,0,0,1,0,0,0,0,0,0,0,1
5113,1,0,0,1,0,0,1,0,0,0,0,0
1237,1,0,0,1,0,0,0,0,0,0,0,1
4997,1,0,0,1,0,0,0,0,0,1,0,1
6284,1,0,1,0,0,0,0,0,0,1,0,0
6371,1,0,0,1,0,0,0,0,0,0,0,0
6198,1,1,0,0,0,0,1,0,0,0,0,0
1266,1,0,0,1,0,0,0,0,0,1,0,0
1236,1,0,0,1,0,0,0,0,0,0,0,0
6353,1,0,0,1,0,0,0,0,0,1,0,0
1036,1,0,0,1,0,0,0,0,0,1,0,1
1267,0,1,1,0,0,0,0,0,0,1,0,0
1235,1,0,1,0,0,0,0,0,0,0,0,0
6352,0,0,1,1,0,0,0,0,0,1,0,1
4972,1,0,0,1,0,0,0,0,0,1,0,0
9176,0,0,1,1,0,0,0,0,0,1,0,1
4885,1,0,0,1,0,0,0,0,0,0,0,0
5090,1,0,1,0,0,0,0,0,0,0,0,1
6287,1,0,0,1,0,0,0,0,0,0,0,0
1037,1,0,0,1,0,0,0,0,0,0,0,0
1081,0,0,1,1,0,0,0,0,0,0,0,1
4996,1,0,0,1,0,0,0,0,0,1,0,0
9173,1,0,0,1,0,0,0,0,0,0,0,1
9002,0,0,1,1,0,0,0,0,0,0,0,1
9053,1,0,0,1,0,0,0,0,0,1,0,0
6350,1,0,1,0,0,0,0,0,0,1,0,1
9025,1,0,0,1,0,0,0,0,0,1,0,0
5114,1,0,1,0,0,0,0,0,0,1,0,0
9052,0,1,0,1,0,0,0,0,0,1,0,1
1273,1,0,1,0,0,0,0,0,0,1,0,0
1035,1,0,0,1,0,0,0,0,0,1,0,0
4890,1,0,0,1,0,0,0,0,0,0,0,0
1445,1,1,0,0,0,0,0,0,0,0,0,1
1274,1,0,0,1,0,0,0,0,0,1,0,1
1479,1,0,0,1,0,0,0,0,0,0,0,0
4995,0,0,1,1,0,0,0,0,0,0,0,1
1446,1,0,0,1,0,0,0,0,0,1,0,0
8883,1,0,0,1,0,0,0,0,0,0,0,0
9020,1,0,0,1,0,0,0,0,0,1,0,1
1306,1,0,0,1,0,0,0,0,0,1,0,0
5112,1,0,0,1,0,0,0,0,0,0,0,0
1443,0,0,1,1,0,0,0,0,0,0,0,1
6291,0,1,0,0,0,0,1,0,0,1,0,0
5860,0,0,1,0,0,0,0,0,0,1,0,0
7028,0,1,0,0,0,0,0,0,0,1,0,1
7129,0,0,1,0,0,0,0,0,0,0,0,0
6308,1,0,0,0,0,0,0,0,0,1,0,1
6470,1,0,0,0,0,0,0,0,0,1,0,0
5881,0,0,1,0,0,0,0,0,0,0,0,0
5879,1,0,0,0,0,0,0,0,0,0,0,1
7108,0,1,0,0,0,0,0,0,0,1,0,1
7034,0,0,0,1,0,0,0,0,0,1,0,1
6456,0,1,0,0,0,0,0,0,0,1,0,0
5928,0,1,0,0,0,0,1,0,0,0,0,0
7107,0,0,1,0,0,0,0,0,0,0,0,0
6457,0,0,0,0,1,0,0,0,0,1,0,0
6469,0,1,0,0,0,0,0,0,0,1,0,1
5930,0,1,0,0,0,0,1,0,0,0,0,1
5857,0,1,0,0,0,0,0,0,0,1,0,0
7030,1,0,0,0,0,0,0,0,0,0,0,0
7109,0,1,0,0,0,0,0,0,0,1,0,1
5858,0,1,0,0,0,0,0,0,0,0,0,0
7127,0,0,1,0,0,0,0,0,0,1,0,0
6513,0,0,1,0,0,0,0,0,0,0,0,1
7029,0,0,0,1,0,0,0,0,0,1,0,0
7106,0,0,1,0,0,0,0,0,0,0,0,0
5877,0,0,1,0,0,0,0,0,0,0,0,0
5878,0,1,0,0,0,0,0,0,0,0,0,0
7128,0,0,1,0,0,0,0,0,0,0,0,0
5876,1,0,0,0,0,0,0,0,0,1,0,0
5859,1,0,0,0,0,0,0,0,0,1,0,1
7126,0,1,0,0,0,0,1,0,0,0,0,0
5929,1,0,0,0,0,0,0,0,0,1,0,1
5865,0,1,0,0,0,0,0,0,0,1,0,1
7025,0,0,1,0,0,0,0,0,0,1,0,0
5932,1,0,0,0,0,0,0,0,0,0,0,0
6509,0,0,1,0,0,0,0,0,0,1,0,0
6312,0,0,1,0,0,0,0,0,0,0,0,0
7022,0,1,0,0,0,0,0,0,0,1,0,1
5937,1,0,0,0,0,0,0,0,0,0,0,0
7120,0,1,0,0,0,0,0,0,0,1,0,1
6289,0,0,0,1,0,0,0,0,0,1,0,0
6311,0,0,0,1,0,0,0,0,0,0,0,1
5864,0,0,1,0,0,0,0,0,0,1,0,0
6508,0,1,0,0,0,0,0,0,0,1,0,0
7117,0,0,1,0,0,0,0,0,0,0,0,0
5936,1,0,0,0,0,0,0,0,0,0,0,0
7125,0,1,0,0,0,0,0,0,0,0,0,1
6461,0,1,0,0,0,0,0,0,0,0,0,0
7020,0,0,1,0,0,0,0,0,0,1,0,1
6510,1,0,0,0,0,0,0,0,0,1,0,1
6460,0,1,0,0,0,0,0,0,0,1,0,1
5867,0,1,0,0,0,0,0,0,0,0,0,1
6511,0,0,0,0,1,0,0,0,0,0,0,1
7017,1,0,0,0,0,0,0,0,0,0,0,0
6288,0,0,0,1,0,0,0,0,0,1,0,0
5866,0,0,0,1,0,0,0,0,0,1,0,1
6462,1,0,0,0,0,0,0,0,0,0,0,1
7114,0,0,0,1,0,0,0,0,0,1,0,1
6290,0,1,0,0,0,0,0,0,0,1,0,1
7023,1,0,0,0,0,0,0,0,0,1,0,1
5874,1,0,0,0,0,0,0,0,0,1,0,1
6467,0,1,0,0,0,0,0,0,0,0,0,0
7110,0,0,1,0,0,0,0,0,0,0,0,0
6466,0,0,0,0,1,0,0,0,0,0,0,1
7111,1,0,0,0,0,0,0,0,0,0,0,0
5861,0,0,1,0,0,0,0,0,0,1,0,0
6286,0,0,1,0,0,0,1,0,0,1,1,1
5933,0,1,0,0,0,0,0,0,0,1,0,0
6465,1,0,0,0,0,0,0,0,0,0,0,0
7019,1,0,0,0,0,0,0,0,0,1,0,1
6313,0,0,1,0,0,0,0,0,0,1,0,1
6506,0,1,0,0,0,0,0,0,0,1,0,0
5872,0,0,0,1,0,0,0,0,0,0,0,1
7124,1,0,0,0,0,0,0,0,0,1,0,0
6464,1,0,0,0,0,0,0,0,0,0,0,0
7024,0,1,0,0,0,0,0,0,0,0,0,0
6463,0,0,0,0,1,0,0,0,0,0,0,1
7015,0,1,0,0,0,0,0,0,0,0,0,1
7123,0,0,1,0,0,0,0,0,0,0,0,0
5913,0,0,0,1,0,0,0,0,0,0,0,0
6477,0,0,1,0,0,0,0,0,0,1,0,1
7035,1,0,0,0,0,0,0,0,0,1,0,0
7051,0,1,0,0,0,0,0,0,0,1,0,0
7054,0,0,1,0,0,0,0,0,0,0,0,0
6497,0,0,0,0,0,1,0,0,0,0,0,1
5904,0,1,0,0,0,0,0,0,0,1,0,1
5916,0,1,0,0,0,0,0,0,0,1,0,1
5903,0,0,1,0,0,0,0,0,0,1,0,0
6296,0,1,0,0,0,0,0,0,0,0,0,0
7052,0,1,0,0,0,0,0,0,0,1,0,0
5918,0,0,1,0,0,0,0,0,0,1,0,1
7074,0,0,1,0,0,0,0,0,0,0,0,1
5902,0,1,0,0,0,0,0,0,0,1,0,0
6295,0,0,1,0,0,0,0,0,0,1,0,0
7130,0,0,0,1,0,0,0,0,0,0,0,0
6488,0,1,0,0,0,0,0,0,0,1,0,0
6487,0,1,0,0,0,0,0,0,0,0,0,0
7072,0,1,0,0,0,0,0,0,0,1,0,0
5920,0,0,1,0,0,0,0,0,0,1,0,1
7075,0,0,1,0,0,0,0,0,0,1,0,1
5901,0,1,0,0,0,0,0,0,0,0,0,1
7076,0,0,1,0,0,0,0,0,0,0,0,0
7049,0,0,0,0,1,0,0,0,0,1,0,0
6486,0,1,0,0,0,0,1,0,0,1,0,0
7048,1,0,0,0,0,0,1,0,0,1,0,0
7077,0,0,1,0,0,0,0,0,0,0,0,0
6485,0,1,0,0,0,0,0,0,0,1,0,0
6484,0,1,0,0,0,0,0,0,0,1,0,1
7047,1,0,0,0,0,0,1,0,0,0,0,1
7079,0,1,0,0,0,0,0,0,0,1,0,1
6304,0,0,1,0,0,0,0,0,0,1,0,1
7073,0,0,1,0,0,0,0,0,0,1,0,0
5905,1,0,0,0,0,0,0,0,0,1,0,0
5882,1,0,0,0,0,0,0,0,0,1,0,1
6494,0,1,0,0,0,0,0,0,0,0,0,0
5912,0,1,0,0,0,0,0,0,0,0,0,0
5911,1,0,0,0,0,0,0,0,0,1,0,0
7058,0,0,1,0,0,0,0,0,0,0,0,1
7059,0,1,0,0,0,0,0,0,0,1,0,0
5914,0,0,0,1,0,0,0,0,0,1,0,1
5910,1,0,0,0,0,0,0,0,0,0,0,1
7060,0,1,0,0,0,0,0,0,0,0,0,1
5915,0,0,1,0,0,0,0,0,0,1,0,1
7061,1,0,0,0,0,0,0,0,0,0,0,1
7062,0,1,0,0,0,0,0,0,0,1,0,0
6495,1,0,0,0,0,0,0,0,0,0,0,0
7063,0,1,0,0,0,0,0,0,0,1,0,1
6298,0,0,1,0,0,0,0,0,0,0,0,0
6493,0,0,0,1,0,0,0,0,0,0,0,0
6297,0,0,1,0,0,0,0,0,0,1,0,1
6300,0,0,0,1,0,0,0,0,0,1,0,1
6301,0,1,0,0,0,0,0,0,0,1,0,1
7065,1,0,0,0,0,0,0,0,0,0,0,1
7066,0,1,0,0,0,0,0,0,0,0,0,1
7067,0,0,1,0,0,0,0,0,0,0,0,0
6491,0,1,0,0,0,0,0,0,0,1,0,1
6490,1,0,0,0,0,0,0,0,0,1,0,1
7056,1,0,0,0,0,0,0,0,0,0,0,0
7069,0,1,0,0,0,0,0,0,0,0,0,0
5907,0,1,0,0,0,0,0,0,0,1,0,0
7070,0,0,0,1,0,0,0,0,0,1,0,1
7071,1,0,0,0,0,0,0,0,0,0,0,1
7055,1,0,0,0,0,0,0,0,0,0,0,0
7046,1,0,0,0,0,0,1,0,0,0,0,0
5900,0,1,0,0,0,0,0,0,0,0,0,0
6294,1,0,0,0,0,0,0,0,0,0,0,0
5885,0,1,0,0,0,0,0,0,0,0,0,1
6478,0,1,0,0,0,0,0,0,0,0,1,1
7041,1,0,0,0,0,0,0,0,0,0,0,0
7097,0,1,0,0,0,0,0,1,0,1,0,0
5890,0,1,0,0,0,0,0,0,0,1,0,1
6496,0,0,0,1,0,0,0,0,0,1,0,0
5924,0,0,1,0,0,0,0,0,0,0,0,1
5925,0,1,0,0,0,0,0,0,0,0,0,1
5888,1,0,0,0,0,0,0,0,0,1,0,1
6306,1,0,0,0,0,0,0,0,0,0,0,0
5886,0,1,0,0,0,0,0,0,0,1,0,1
7098,0,1,0,0,0,0,0,0,0,0,0,1
6504,1,0,0,0,0,0,0,0,0,0,0,1
7099,0,0,1,0,0,0,0,0,0,1,0,1
6476,0,1,0,0,0,0,0,0,0,0,0,1
5899,0,1,0,0,0,0,1,0,0,1,0,0
6307,1,0,0,0,0,0,0,0,0,1,0,1
7038,1,0,0,0,0,0,0,0,0,1,0,0
6475,0,1,0,0,0,0,0,0,0,1,0,1
7037,0,0,1,0,0,0,0,0,0,1,0,1
7101,0,0,1,0,0,0,1,0,0,1,0,0
6474,0,0,1,0,0,0,1,0,0,1,0,0
6473,1,0,0,0,0,0,0,0,0,0,0,1
7103,1,0,0,0,0,0,0,0,0,0,0,1
5883,0,0,1,0,0,0,0,0,0,1,0,0
6472,1,0,0,0,0,0,0,0,0,1,0,1
7104,0,0,1,0,0,0,0,0,0,1,0,0
7036,1,0,0,0,0,0,0,0,0,0,0,0
5926,0,1,0,0,0,0,0,0,0,1,0,0
5892,0,0,1,0,0,0,0,0,0,0,0,0
7096,0,1,0,0,0,0,0,0,0,1,0,0
7095,0,1,0,0,0,0,0,0,0,1,0,1
6479,0,0,1,0,0,0,0,0,0,0,0,0
7081,1,0,0,0,0,0,0,0,0,0,0,1
7082,1,0,0,0,0,0,0,0,0,0,0,0
5898,0,1,0,0,0,0,0,0,0,0,0,1
6499,1,0,0,0,0,0,0,0,0,0,0,0
6482,0,1,0,0,0,0,0,0,0,1,0,0
5896,1,0,0,0,0,0,0,0,0,1,0,0
6500,0,1,0,0,0,0,0,0,0,0,0,1
6481,0,0,1,0,0,0,0,0,0,1,0,0
6293,1,0,0,0,0,0,0,0,0,1,0,0
7044,1,0,0,0,0,0,0,0,0,0,0,1
7084,1,0,0,0,0,0,0,0,0,1,0,1
7043,0,0,1,0,0,0,0,0,0,1,0,1
6305,0,1,0,0,0,0,0,0,0,1,0,1
7086,0,1,0,0,0,0,0,0,0,1,0,0
6501,1,0,0,0,0,0,1,0,0,1,0,0
7087,0,1,0,0,0,0,0,0,0,0,0,1
7088,0,0,1,0,0,0,0,0,0,1,0,1
5894,0,0,0,0,0,1,0,0,0,1,0,1
7089,1,0,0,0,0,0,0,0,0,1,0,0
7090,1,0,0,0,0,0,0,0,0,1,0,1
6480,0,1,0,0,0,0,0,0,0,0,0,1
7091,0,1,0,0,0,0,1,1,0,1,0,0
7092,0,1,0,0,0,0,0,0,0,1,0,0
7093,1,0,0,0,0,0,0,0,0,1,0,1
5893,0,0,0,1,0,0,0,0,0,1,0,0
7094,0,0,0,1,0,0,0,0,0,0,0,1
6502,0,1,0,0,0,0,0,0,0,0,0,1
6176,1,0,0,0,0,0,1,0,0,0,0,0
6320,1,0,0,0,0,0,0,0,0,0,0,1
7131,0,0,1,0,0,0,0,0,0,0,0,1
5776,0,1,0,0,0,0,1,0,0,1,0,0
7242,0,0,0,1,0,0,0,0,0,0,0,1
7241,0,0,1,0,0,0,0,0,0,1,0,0
7240,0,1,0,0,0,0,0,0,0,1,0,1
6398,0,0,0,1,0,0,0,0,0,0,0,0
7238,0,0,0,1,0,0,0,0,0,0,0,1
6355,0,1,0,0,0,0,0,0,0,0,0,1
6354,0,0,0,0,1,0,0,0,0,0,0,0
7237,1,0,0,0,0,0,0,0,0,0,0,0
